date,City,State,Year,month1,Month,Year-Month,Num_reviews
2021-03-28,Las Vegas,Nevada,2021,3,03,2021-03,796
2021-03-28,Los Angeles,California,2021,3,03,2021-03,1119
2021-03-28,New York,New York,2021,3,03,2021-03,710
2021-03-29,Chicago,Illinois,2021,3,03,2021-03,239
2021-03-29,Hawaii,Hawaii,2021,3,03,2021-03,619
2021-03-29,Las Vegas,Nevada,2021,3,03,2021-03,573
2021-03-29,Los Angeles,California,2021,3,03,2021-03,801
2021-03-29,New York,New York,2021,3,03,2021-03,441
2021-03-30,Chicago,Illinois,2021,3,03,2021-03,131
2021-03-30,Hawaii,Hawaii,2021,3,03,2021-03,539
2021-03-30,Las Vegas,Nevada,2021,3,03,2021-03,302
2021-03-30,Los Angeles,California,2021,3,03,2021-03,528
2021-03-30,New York,New York,2021,3,03,2021-03,309
2021-03-31,Chicago,Illinois,2021,3,03,2021-03,186
2021-03-31,Hawaii,Hawaii,2021,3,03,2021-03,641
2021-03-31,Las Vegas,Nevada,2021,3,03,2021-03,407
2021-03-31,Los Angeles,California,2021,3,03,2021-03,845
2021-03-31,New York,New York,2021,3,03,2021-03,559
2021-04-01,Chicago,Illinois,2021,4,04,2021-04,181
2021-04-01,Hawaii,Hawaii,2021,4,04,2021-04,620
2021-04-01,Las Vegas,Nevada,2021,4,04,2021-04,398
2021-04-01,Los Angeles,California,2021,4,04,2021-04,737
2021-04-01,New York,New York,2021,4,04,2021-04,406
2021-04-02,Chicago,Illinois,2021,4,04,2021-04,186
2021-04-02,Hawaii,Hawaii,2021,4,04,2021-04,558
2021-04-02,Las Vegas,Nevada,2021,4,04,2021-04,469
2021-04-02,Los Angeles,California,2021,4,04,2021-04,694
2021-04-02,New York,New York,2021,4,04,2021-04,371
2021-04-03,Chicago,Illinois,2021,4,04,2021-04,211
2021-04-03,Hawaii,Hawaii,2021,4,04,2021-04,663
2021-04-03,Las Vegas,Nevada,2021,4,04,2021-04,389
2021-04-03,Los Angeles,California,2021,4,04,2021-04,658
2021-04-03,New York,New York,2021,4,04,2021-04,456
2021-04-04,Chicago,Illinois,2021,4,04,2021-04,474
2021-04-04,Hawaii,Hawaii,2021,4,04,2021-04,637
2021-04-04,Las Vegas,Nevada,2021,4,04,2021-04,695
2021-04-04,Los Angeles,California,2021,4,04,2021-04,1122
2021-04-04,New York,New York,2021,4,04,2021-04,793
2021-04-05,Chicago,Illinois,2021,4,04,2021-04,248
2021-04-05,Hawaii,Hawaii,2021,4,04,2021-04,621
2021-04-05,Las Vegas,Nevada,2021,4,04,2021-04,551
2021-04-05,Los Angeles,California,2021,4,04,2021-04,777
2021-04-05,New York,New York,2021,4,04,2021-04,514
2021-04-06,Chicago,Illinois,2021,4,04,2021-04,133
2021-04-06,Hawaii,Hawaii,2021,4,04,2021-04,570
2021-04-06,Las Vegas,Nevada,2021,4,04,2021-04,272
2021-04-06,Los Angeles,California,2021,4,04,2021-04,535
2021-04-06,New York,New York,2021,4,04,2021-04,301
2021-04-07,Chicago,Illinois,2021,4,04,2021-04,128
2021-04-07,Hawaii,Hawaii,2021,4,04,2021-04,526
2021-04-07,Las Vegas,Nevada,2021,4,04,2021-04,282
2021-04-07,Los Angeles,California,2021,4,04,2021-04,553
2021-04-07,New York,New York,2021,4,04,2021-04,310
2021-04-08,Chicago,Illinois,2021,4,04,2021-04,137
2021-04-08,Hawaii,Hawaii,2021,4,04,2021-04,555
2021-04-08,Las Vegas,Nevada,2021,4,04,2021-04,304
2021-04-08,Los Angeles,California,2021,4,04,2021-04,608
2021-04-08,New York,New York,2021,4,04,2021-04,309
2021-04-09,Chicago,Illinois,2021,4,04,2021-04,141
2021-04-09,Hawaii,Hawaii,2021,4,04,2021-04,528
2021-04-09,Las Vegas,Nevada,2021,4,04,2021-04,357
2021-04-09,Los Angeles,California,2021,4,04,2021-04,676
2021-04-09,New York,New York,2021,4,04,2021-04,401
2021-04-10,Chicago,Illinois,2021,4,04,2021-04,163
2021-04-10,Hawaii,Hawaii,2021,4,04,2021-04,596
2021-04-10,Las Vegas,Nevada,2021,4,04,2021-04,260
2021-04-10,Los Angeles,California,2021,4,04,2021-04,713
2021-04-10,New York,New York,2021,4,04,2021-04,406
2021-04-11,Chicago,Illinois,2021,4,04,2021-04,489
2021-04-11,Hawaii,Hawaii,2021,4,04,2021-04,632
2021-04-11,Las Vegas,Nevada,2021,4,04,2021-04,621
2021-04-11,Los Angeles,California,2021,4,04,2021-04,1191
2021-04-11,New York,New York,2021,4,04,2021-04,810
2021-04-12,Chicago,Illinois,2021,4,04,2021-04,224
2021-04-12,Hawaii,Hawaii,2021,4,04,2021-04,628
2021-04-12,Las Vegas,Nevada,2021,4,04,2021-04,382
2021-04-12,Los Angeles,California,2021,4,04,2021-04,829
2021-04-12,New York,New York,2021,4,04,2021-04,474
2021-04-13,Chicago,Illinois,2021,4,04,2021-04,108
2021-04-13,Hawaii,Hawaii,2021,4,04,2021-04,641
2021-04-13,Las Vegas,Nevada,2021,4,04,2021-04,224
2021-04-13,Los Angeles,California,2021,4,04,2021-04,554
2021-04-13,New York,New York,2021,4,04,2021-04,272
2021-04-14,Chicago,Illinois,2021,4,04,2021-04,112
2021-04-14,Hawaii,Hawaii,2021,4,04,2021-04,612
2021-04-14,Las Vegas,Nevada,2021,4,04,2021-04,240
2021-04-14,Los Angeles,California,2021,4,04,2021-04,469
2021-04-14,New York,New York,2021,4,04,2021-04,278
2021-04-15,Chicago,Illinois,2021,4,04,2021-04,103
2021-04-15,Hawaii,Hawaii,2021,4,04,2021-04,580
2021-04-15,Las Vegas,Nevada,2021,4,04,2021-04,195
2021-04-15,Los Angeles,California,2021,4,04,2021-04,572
2021-04-15,New York,New York,2021,4,04,2021-04,289
2021-04-16,Chicago,Illinois,2021,4,04,2021-04,109
2021-04-16,Hawaii,Hawaii,2021,4,04,2021-04,565
2021-04-16,Las Vegas,Nevada,2021,4,04,2021-04,268
2021-04-16,Los Angeles,California,2021,4,04,2021-04,639
2021-04-16,New York,New York,2021,4,04,2021-04,337
2021-04-17,Chicago,Illinois,2021,4,04,2021-04,139
2021-04-17,Hawaii,Hawaii,2021,4,04,2021-04,757
2021-04-17,Las Vegas,Nevada,2021,4,04,2021-04,214
2021-04-17,Los Angeles,California,2021,4,04,2021-04,622
2021-04-17,New York,New York,2021,4,04,2021-04,393
2021-04-18,Chicago,Illinois,2021,4,04,2021-04,490
2021-04-18,Hawaii,Hawaii,2021,4,04,2021-04,713
2021-04-18,Las Vegas,Nevada,2021,4,04,2021-04,480
2021-04-18,Los Angeles,California,2021,4,04,2021-04,1169
2021-04-18,New York,New York,2021,4,04,2021-04,854
2021-04-19,Chicago,Illinois,2021,4,04,2021-04,254
2021-04-19,Hawaii,Hawaii,2021,4,04,2021-04,667
2021-04-19,Las Vegas,Nevada,2021,4,04,2021-04,299
2021-04-19,Los Angeles,California,2021,4,04,2021-04,817
2021-04-19,New York,New York,2021,4,04,2021-04,494
2021-04-20,Chicago,Illinois,2021,4,04,2021-04,124
2021-04-20,Hawaii,Hawaii,2021,4,04,2021-04,583
2021-04-20,Las Vegas,Nevada,2021,4,04,2021-04,110
2021-04-20,Los Angeles,California,2021,4,04,2021-04,534
2021-04-20,New York,New York,2021,4,04,2021-04,324
2021-04-21,Chicago,Illinois,2021,4,04,2021-04,115
2021-04-21,Hawaii,Hawaii,2021,4,04,2021-04,622
2021-04-21,Las Vegas,Nevada,2021,4,04,2021-04,77
2021-04-21,Los Angeles,California,2021,4,04,2021-04,691
2021-04-21,New York,New York,2021,4,04,2021-04,340
2021-04-22,Chicago,Illinois,2021,4,04,2021-04,110
2021-04-22,Hawaii,Hawaii,2021,4,04,2021-04,538
2021-04-22,Las Vegas,Nevada,2021,4,04,2021-04,31
2021-04-22,Los Angeles,California,2021,4,04,2021-04,639
2021-04-22,New York,New York,2021,4,04,2021-04,306
2021-04-23,Chicago,Illinois,2021,4,04,2021-04,150
2021-04-23,Hawaii,Hawaii,2021,4,04,2021-04,551
2021-04-23,Los Angeles,California,2021,4,04,2021-04,649
2021-04-23,New York,New York,2021,4,04,2021-04,363
2021-04-24,Chicago,Illinois,2021,4,04,2021-04,155
2021-04-24,Hawaii,Hawaii,2021,4,04,2021-04,785
2021-04-24,Las Vegas,Nevada,2021,4,04,2021-04,1
2021-04-24,Los Angeles,California,2021,4,04,2021-04,616
2021-04-24,New York,New York,2021,4,04,2021-04,399
2021-04-25,Chicago,Illinois,2021,4,04,2021-04,514
2021-04-25,Hawaii,Hawaii,2021,4,04,2021-04,684
2021-04-25,Las Vegas,Nevada,2021,4,04,2021-04,1
2021-04-25,Los Angeles,California,2021,4,04,2021-04,1187
2021-04-25,New York,New York,2021,4,04,2021-04,871
2021-04-26,Chicago,Illinois,2021,4,04,2021-04,250
2021-04-26,Hawaii,Hawaii,2021,4,04,2021-04,685
2021-04-26,Los Angeles,California,2021,4,04,2021-04,914
2021-04-26,New York,New York,2021,4,04,2021-04,472
2021-04-27,Chicago,Illinois,2021,4,04,2021-04,136
2021-04-27,Hawaii,Hawaii,2021,4,04,2021-04,598
2021-04-27,Los Angeles,California,2021,4,04,2021-04,544
2021-04-27,New York,New York,2021,4,04,2021-04,312
2021-04-28,Chicago,Illinois,2021,4,04,2021-04,106
2021-04-28,Hawaii,Hawaii,2021,4,04,2021-04,574
2021-04-28,Los Angeles,California,2021,4,04,2021-04,539
2021-04-28,New York,New York,2021,4,04,2021-04,279
2021-04-29,Chicago,Illinois,2021,4,04,2021-04,117
2021-04-29,Hawaii,Hawaii,2021,4,04,2021-04,556
2021-04-29,Los Angeles,California,2021,4,04,2021-04,515
2021-04-29,New York,New York,2021,4,04,2021-04,297
2021-04-30,Chicago,Illinois,2021,4,04,2021-04,186
2021-04-30,Hawaii,Hawaii,2021,4,04,2021-04,615
2021-04-30,Los Angeles,California,2021,4,04,2021-04,877
2021-04-30,New York,New York,2021,4,04,2021-04,589
2021-05-01,Chicago,Illinois,2021,5,05,2021-05,186
2021-05-01,Hawaii,Hawaii,2021,5,05,2021-05,790
2021-05-01,Los Angeles,California,2021,5,05,2021-05,752
2021-05-01,New York,New York,2021,5,05,2021-05,642
2021-05-02,Chicago,Illinois,2021,5,05,2021-05,462
2021-05-02,Hawaii,Hawaii,2021,5,05,2021-05,699
2021-05-02,Los Angeles,California,2021,5,05,2021-05,1273
2021-05-02,New York,New York,2021,5,05,2021-05,866
2021-05-03,Chicago,Illinois,2021,5,05,2021-05,283
2021-05-03,Hawaii,Hawaii,2021,5,05,2021-05,681
2021-05-03,Los Angeles,California,2021,5,05,2021-05,881
2021-05-03,New York,New York,2021,5,05,2021-05,548
2021-05-04,Chicago,Illinois,2021,5,05,2021-05,138
2021-05-04,Hawaii,Hawaii,2021,5,05,2021-05,631
2021-05-04,Los Angeles,California,2021,5,05,2021-05,551
2021-05-04,New York,New York,2021,5,05,2021-05,336
2021-05-05,Chicago,Illinois,2021,5,05,2021-05,125
2021-05-05,Hawaii,Hawaii,2021,5,05,2021-05,581
2021-05-05,Los Angeles,California,2021,5,05,2021-05,550
2021-05-05,New York,New York,2021,5,05,2021-05,310
2021-05-06,Chicago,Illinois,2021,5,05,2021-05,126
2021-05-06,Hawaii,Hawaii,2021,5,05,2021-05,581
2021-05-06,Los Angeles,California,2021,5,05,2021-05,608
2021-05-06,New York,New York,2021,5,05,2021-05,353
2021-05-07,Chicago,Illinois,2021,5,05,2021-05,141
2021-05-07,Hawaii,Hawaii,2021,5,05,2021-05,597
2021-05-07,Los Angeles,California,2021,5,05,2021-05,632
2021-05-07,New York,New York,2021,5,05,2021-05,410
2021-05-08,Chicago,Illinois,2021,5,05,2021-05,184
2021-05-08,Hawaii,Hawaii,2021,5,05,2021-05,847
2021-05-08,Los Angeles,California,2021,5,05,2021-05,676
2021-05-08,New York,New York,2021,5,05,2021-05,423
2021-05-09,Chicago,Illinois,2021,5,05,2021-05,472
2021-05-09,Hawaii,Hawaii,2021,5,05,2021-05,772
2021-05-09,Los Angeles,California,2021,5,05,2021-05,1173
2021-05-09,New York,New York,2021,5,05,2021-05,887
2021-05-10,Chicago,Illinois,2021,5,05,2021-05,285
2021-05-10,Hawaii,Hawaii,2021,5,05,2021-05,762
2021-05-10,Los Angeles,California,2021,5,05,2021-05,890
2021-05-10,New York,New York,2021,5,05,2021-05,576
2021-05-11,Chicago,Illinois,2021,5,05,2021-05,137
2021-05-11,Hawaii,Hawaii,2021,5,05,2021-05,702
2021-05-11,Los Angeles,California,2021,5,05,2021-05,629
2021-05-11,New York,New York,2021,5,05,2021-05,361
2021-05-12,Chicago,Illinois,2021,5,05,2021-05,146
2021-05-12,Hawaii,Hawaii,2021,5,05,2021-05,669
2021-05-12,Los Angeles,California,2021,5,05,2021-05,570
2021-05-12,New York,New York,2021,5,05,2021-05,374
2021-05-13,Chicago,Illinois,2021,5,05,2021-05,122
2021-05-13,Hawaii,Hawaii,2021,5,05,2021-05,659
2021-05-13,Los Angeles,California,2021,5,05,2021-05,590
2021-05-13,New York,New York,2021,5,05,2021-05,368
2021-05-14,Chicago,Illinois,2021,5,05,2021-05,181
2021-05-14,Hawaii,Hawaii,2021,5,05,2021-05,673
2021-05-14,Los Angeles,California,2021,5,05,2021-05,701
2021-05-14,New York,New York,2021,5,05,2021-05,446
2021-05-15,Chicago,Illinois,2021,5,05,2021-05,205
2021-05-15,Hawaii,Hawaii,2021,5,05,2021-05,855
2021-05-15,Los Angeles,California,2021,5,05,2021-05,771
2021-05-15,New York,New York,2021,5,05,2021-05,509
2021-05-16,Chicago,Illinois,2021,5,05,2021-05,566
2021-05-16,Hawaii,Hawaii,2021,5,05,2021-05,894
2021-05-16,Los Angeles,California,2021,5,05,2021-05,1265
2021-05-16,New York,New York,2021,5,05,2021-05,966
2021-05-17,Chicago,Illinois,2021,5,05,2021-05,298
2021-05-17,Hawaii,Hawaii,2021,5,05,2021-05,887
2021-05-17,Los Angeles,California,2021,5,05,2021-05,976
2021-05-17,New York,New York,2021,5,05,2021-05,694
2021-05-18,Chicago,Illinois,2021,5,05,2021-05,185
2021-05-18,Hawaii,Hawaii,2021,5,05,2021-05,752
2021-05-18,Los Angeles,California,2021,5,05,2021-05,713
2021-05-18,New York,New York,2021,5,05,2021-05,460
2021-05-19,Chicago,Illinois,2021,5,05,2021-05,168
2021-05-19,Hawaii,Hawaii,2021,5,05,2021-05,738
2021-05-19,Los Angeles,California,2021,5,05,2021-05,664
2021-05-19,New York,New York,2021,5,05,2021-05,427
2021-05-20,Chicago,Illinois,2021,5,05,2021-05,164
2021-05-20,Hawaii,Hawaii,2021,5,05,2021-05,794
2021-05-20,Los Angeles,California,2021,5,05,2021-05,612
2021-05-20,New York,New York,2021,5,05,2021-05,429
2021-05-21,Chicago,Illinois,2021,5,05,2021-05,208
2021-05-21,Hawaii,Hawaii,2021,5,05,2021-05,702
2021-05-21,Los Angeles,California,2021,5,05,2021-05,726
2021-05-21,New York,New York,2021,5,05,2021-05,426
2021-05-22,Chicago,Illinois,2021,5,05,2021-05,184
2021-05-22,Hawaii,Hawaii,2021,5,05,2021-05,869
2021-05-22,Los Angeles,California,2021,5,05,2021-05,756
2021-05-22,New York,New York,2021,5,05,2021-05,367
2021-05-23,Chicago,Illinois,2021,5,05,2021-05,562
2021-05-23,Hawaii,Hawaii,2021,5,05,2021-05,875
2021-05-23,Los Angeles,California,2021,5,05,2021-05,1326
2021-05-23,New York,New York,2021,5,05,2021-05,751
2021-05-24,Chicago,Illinois,2021,5,05,2021-05,345
2021-05-24,Hawaii,Hawaii,2021,5,05,2021-05,947
2021-05-24,Los Angeles,California,2021,5,05,2021-05,1060
2021-05-24,New York,New York,2021,5,05,2021-05,471
2021-05-25,Chicago,Illinois,2021,5,05,2021-05,199
2021-05-25,Hawaii,Hawaii,2021,5,05,2021-05,819
2021-05-25,Los Angeles,California,2021,5,05,2021-05,731
2021-05-25,New York,New York,2021,5,05,2021-05,310
2021-05-26,Chicago,Illinois,2021,5,05,2021-05,153
2021-05-26,Hawaii,Hawaii,2021,5,05,2021-05,853
2021-05-26,Los Angeles,California,2021,5,05,2021-05,752
2021-05-26,New York,New York,2021,5,05,2021-05,277
2021-05-27,Chicago,Illinois,2021,5,05,2021-05,160
2021-05-27,Hawaii,Hawaii,2021,5,05,2021-05,678
2021-05-27,Los Angeles,California,2021,5,05,2021-05,646
2021-05-27,New York,New York,2021,5,05,2021-05,251
2021-05-28,Chicago,Illinois,2021,5,05,2021-05,201
2021-05-28,Hawaii,Hawaii,2021,5,05,2021-05,742
2021-05-28,Los Angeles,California,2021,5,05,2021-05,820
2021-05-28,New York,New York,2021,5,05,2021-05,330
2021-05-29,Chicago,Illinois,2021,5,05,2021-05,198
2021-05-29,Hawaii,Hawaii,2021,5,05,2021-05,914
2021-05-29,Los Angeles,California,2021,5,05,2021-05,732
2021-05-29,New York,New York,2021,5,05,2021-05,317
2021-05-30,Chicago,Illinois,2021,5,05,2021-05,398
2021-05-30,Hawaii,Hawaii,2021,5,05,2021-05,941
2021-05-30,Los Angeles,California,2021,5,05,2021-05,984
2021-05-30,New York,New York,2021,5,05,2021-05,509
2021-05-31,Chicago,Illinois,2021,5,05,2021-05,804
2021-05-31,Hawaii,Hawaii,2021,5,05,2021-05,1176
2021-05-31,Los Angeles,California,2021,5,05,2021-05,1892
2021-05-31,New York,New York,2021,5,05,2021-05,811
2021-06-01,Chicago,Illinois,2021,6,06,2021-06,291
2021-06-01,Hawaii,Hawaii,2021,6,06,2021-06,845
2021-06-01,Los Angeles,California,2021,6,06,2021-06,987
2021-06-01,New York,New York,2021,6,06,2021-06,400
2021-06-02,Chicago,Illinois,2021,6,06,2021-06,174
2021-06-02,Hawaii,Hawaii,2021,6,06,2021-06,742
2021-06-02,Los Angeles,California,2021,6,06,2021-06,678
2021-06-02,New York,New York,2021,6,06,2021-06,187
2021-06-03,Chicago,Illinois,2021,6,06,2021-06,215
2021-06-03,Hawaii,Hawaii,2021,6,06,2021-06,709
2021-06-03,Los Angeles,California,2021,6,06,2021-06,681
2021-06-03,New York,New York,2021,6,06,2021-06,125
2021-06-04,Chicago,Illinois,2021,6,06,2021-06,217
2021-06-04,Hawaii,Hawaii,2021,6,06,2021-06,664
2021-06-04,Los Angeles,California,2021,6,06,2021-06,809
2021-06-04,New York,New York,2021,6,06,2021-06,56
2021-06-05,Chicago,Illinois,2021,6,06,2021-06,199
2021-06-05,Hawaii,Hawaii,2021,6,06,2021-06,824
2021-06-05,Los Angeles,California,2021,6,06,2021-06,814
2021-06-05,New York,New York,2021,6,06,2021-06,8
2021-06-06,Chicago,Illinois,2021,6,06,2021-06,588
2021-06-06,Hawaii,Hawaii,2021,6,06,2021-06,934
2021-06-06,Los Angeles,California,2021,6,06,2021-06,1379
2021-06-07,Chicago,Illinois,2021,6,06,2021-06,327
2021-06-07,Hawaii,Hawaii,2021,6,06,2021-06,858
2021-06-07,Los Angeles,California,2021,6,06,2021-06,1032
2021-06-08,Chicago,Illinois,2021,6,06,2021-06,203
2021-06-08,Hawaii,Hawaii,2021,6,06,2021-06,823
2021-06-08,Los Angeles,California,2021,6,06,2021-06,708
2021-06-09,Chicago,Illinois,2021,6,06,2021-06,175
2021-06-09,Hawaii,Hawaii,2021,6,06,2021-06,735
2021-06-09,Los Angeles,California,2021,6,06,2021-06,753
2021-06-10,Chicago,Illinois,2021,6,06,2021-06,202
2021-06-10,Hawaii,Hawaii,2021,6,06,2021-06,764
2021-06-10,Los Angeles,California,2021,6,06,2021-06,799
2021-06-11,Chicago,Illinois,2021,6,06,2021-06,233
2021-06-11,Hawaii,Hawaii,2021,6,06,2021-06,724
2021-06-11,Los Angeles,California,2021,6,06,2021-06,889
2021-06-12,Chicago,Illinois,2021,6,06,2021-06,234
2021-06-12,Hawaii,Hawaii,2021,6,06,2021-06,837
2021-06-12,Los Angeles,California,2021,6,06,2021-06,772
2021-06-13,Chicago,Illinois,2021,6,06,2021-06,659
2021-06-13,Hawaii,Hawaii,2021,6,06,2021-06,912
2021-06-13,Los Angeles,California,2021,6,06,2021-06,1307
2021-06-14,Chicago,Illinois,2021,6,06,2021-06,405
2021-06-14,Hawaii,Hawaii,2021,6,06,2021-06,894
2021-06-14,Los Angeles,California,2021,6,06,2021-06,1158
2021-06-15,Chicago,Illinois,2021,6,06,2021-06,263
2021-06-15,Hawaii,Hawaii,2021,6,06,2021-06,803
2021-06-15,Los Angeles,California,2021,6,06,2021-06,844
2021-06-16,Chicago,Illinois,2021,6,06,2021-06,217
2021-06-16,Hawaii,Hawaii,2021,6,06,2021-06,812
2021-06-16,Los Angeles,California,2021,6,06,2021-06,843
2021-06-17,Chicago,Illinois,2021,6,06,2021-06,177
2021-06-17,Hawaii,Hawaii,2021,6,06,2021-06,863
2021-06-17,Los Angeles,California,2021,6,06,2021-06,801
2021-06-18,Chicago,Illinois,2021,6,06,2021-06,254
2021-06-18,Hawaii,Hawaii,2021,6,06,2021-06,823
2021-06-18,Los Angeles,California,2021,6,06,2021-06,874
2021-06-19,Chicago,Illinois,2021,6,06,2021-06,244
2021-06-19,Hawaii,Hawaii,2021,6,06,2021-06,831
2021-06-19,Los Angeles,California,2021,6,06,2021-06,853
2021-06-20,Chicago,Illinois,2021,6,06,2021-06,659
2021-06-20,Hawaii,Hawaii,2021,6,06,2021-06,904
2021-06-20,Los Angeles,California,2021,6,06,2021-06,1362
2021-06-21,Chicago,Illinois,2021,6,06,2021-06,405
2021-06-21,Hawaii,Hawaii,2021,6,06,2021-06,874
2021-06-21,Los Angeles,California,2021,6,06,2021-06,1096
2021-06-22,Chicago,Illinois,2021,6,06,2021-06,234
2021-06-22,Hawaii,Hawaii,2021,6,06,2021-06,776
2021-06-22,Los Angeles,California,2021,6,06,2021-06,688
2021-06-23,Chicago,Illinois,2021,6,06,2021-06,221
2021-06-23,Hawaii,Hawaii,2021,6,06,2021-06,788
2021-06-23,Los Angeles,California,2021,6,06,2021-06,555
2021-06-24,Chicago,Illinois,2021,6,06,2021-06,239
2021-06-24,Hawaii,Hawaii,2021,6,06,2021-06,763
2021-06-24,Los Angeles,California,2021,6,06,2021-06,565
2021-06-25,Chicago,Illinois,2021,6,06,2021-06,270
2021-06-25,Hawaii,Hawaii,2021,6,06,2021-06,605
2021-06-25,Los Angeles,California,2021,6,06,2021-06,663
2021-06-26,Chicago,Illinois,2021,6,06,2021-06,225
2021-06-26,Hawaii,Hawaii,2021,6,06,2021-06,602
2021-06-26,Los Angeles,California,2021,6,06,2021-06,553
2021-06-27,Chicago,Illinois,2021,6,06,2021-06,575
2021-06-27,Hawaii,Hawaii,2021,6,06,2021-06,628
2021-06-27,Los Angeles,California,2021,6,06,2021-06,961
2021-06-28,Chicago,Illinois,2021,6,06,2021-06,321
2021-06-28,Hawaii,Hawaii,2021,6,06,2021-06,600
2021-06-28,Los Angeles,California,2021,6,06,2021-06,743
2021-06-29,Chicago,Illinois,2021,6,06,2021-06,166
2021-06-29,Hawaii,Hawaii,2021,6,06,2021-06,559
2021-06-29,Los Angeles,California,2021,6,06,2021-06,531
2021-06-30,Chicago,Illinois,2021,6,06,2021-06,192
2021-06-30,Hawaii,Hawaii,2021,6,06,2021-06,559
2021-06-30,Los Angeles,California,2021,6,06,2021-06,605
2021-07-01,Chicago,Illinois,2021,7,07,2021-07,143
2021-07-01,Hawaii,Hawaii,2021,7,07,2021-07,529
2021-07-01,Los Angeles,California,2021,7,07,2021-07,483
2021-07-02,Chicago,Illinois,2021,7,07,2021-07,206
2021-07-02,Hawaii,Hawaii,2021,7,07,2021-07,457
2021-07-02,Los Angeles,California,2021,7,07,2021-07,505
2021-07-03,Chicago,Illinois,2021,7,07,2021-07,145
2021-07-03,Hawaii,Hawaii,2021,7,07,2021-07,453
2021-07-03,Los Angeles,California,2021,7,07,2021-07,420
2021-07-04,Chicago,Illinois,2021,7,07,2021-07,187
2021-07-04,Hawaii,Hawaii,2021,7,07,2021-07,423
2021-07-04,Los Angeles,California,2021,7,07,2021-07,358
2021-07-05,Chicago,Illinois,2021,7,07,2021-07,479
2021-07-05,Hawaii,Hawaii,2021,7,07,2021-07,537
2021-07-05,Los Angeles,California,2021,7,07,2021-07,564
2021-07-06,Chicago,Illinois,2021,7,07,2021-07,194
2021-07-06,Hawaii,Hawaii,2021,7,07,2021-07,334
2021-07-06,Los Angeles,California,2021,7,07,2021-07,86
2021-07-07,Chicago,Illinois,2021,7,07,2021-07,129
2021-07-07,Hawaii,Hawaii,2021,7,07,2021-07,252
2021-07-08,Chicago,Illinois,2021,7,07,2021-07,85
2021-07-08,Hawaii,Hawaii,2021,7,07,2021-07,105
2021-07-09,Chicago,Illinois,2021,7,07,2021-07,88
2021-07-10,Chicago,Illinois,2021,7,07,2021-07,31
