date,City,State,Year,Month,Year-Month,Num_reviews,Num_cases,Num_deaths
2020-11-26,Las Vegas,Nevada,2020,11,2020-11,144,111485,1735
2020-11-26,New York,New York,2020,11,2020-11,180,307261,24241
2020-11-27,Los Angeles,California,2020,11,2020-11,489,387793,7604
2020-11-27,Hawaii,Hawaii,2020,11,2020-11,267,17796,238
2020-11-27,Chicago,Illinois,2020,11,2020-11,103,0,0
2020-11-27,Las Vegas,Nevada,2020,11,2020-11,276,112894,1735
2020-11-27,New York,New York,2020,11,2020-11,283,309822,24255
2020-11-28,Los Angeles,California,2020,11,2020-11,703,391004,7623
2020-11-28,Hawaii,Hawaii,2020,11,2020-11,315,17871,238
2020-11-28,Chicago,Illinois,2020,11,2020-11,158,0,0
2020-11-28,Las Vegas,Nevada,2020,11,2020-11,339,114691,1751
2020-11-28,New York,New York,2020,11,2020-11,368,311920,24260
2020-11-29,Los Angeles,California,2020,11,2020-11,882,395957,7639
2020-11-29,Hawaii,Hawaii,2020,11,2020-11,412,17925,242
2020-11-29,Chicago,Illinois,2020,11,2020-11,229,0,0
2020-11-29,Las Vegas,Nevada,2020,11,2020-11,554,115190,1763
2020-11-29,New York,New York,2020,11,2020-11,564,314223,24268
2020-11-30,Los Angeles,California,2020,11,2020-11,584,401034,7655
2020-11-30,Hawaii,Hawaii,2020,11,2020-11,311,18006,242
2020-11-30,Chicago,Illinois,2020,11,2020-11,125,0,0
2020-11-30,Las Vegas,Nevada,2020,11,2020-11,296,116346,1767
2020-11-30,New York,New York,2020,11,2020-11,391,316724,24274
2020-12-01,Los Angeles,California,2020,12,2020-12,400,408515,7700
2020-12-01,Hawaii,Hawaii,2020,12,2020-12,377,18049,242
2020-12-01,Chicago,Illinois,2020,12,2020-12,56,0,0
2020-12-01,Las Vegas,Nevada,2020,12,2020-12,148,118412,1782
2020-12-01,New York,New York,2020,12,2020-12,261,319301,24287
2020-12-02,Los Angeles,California,2020,12,2020-12,288,414304,7740
2020-12-02,Hawaii,Hawaii,2020,12,2020-12,272,18117,242
2020-12-02,Chicago,Illinois,2020,12,2020-12,54,0,0
2020-12-02,Las Vegas,Nevada,2020,12,2020-12,102,120009,1799
2020-12-02,New York,New York,2020,12,2020-12,173,322501,24297
2020-12-03,Los Angeles,California,2020,12,2020-12,260,422000,7782
2020-12-03,Hawaii,Hawaii,2020,12,2020-12,197,18256,244
2020-12-03,Chicago,Illinois,2020,12,2020-12,39,0,0
2020-12-03,Las Vegas,Nevada,2020,12,2020-12,142,121863,1817
2020-12-03,New York,New York,2020,12,2020-12,172,325806,24305
2020-12-04,Los Angeles,California,2020,12,2020-12,375,430713,7842
2020-12-04,Hawaii,Hawaii,2020,12,2020-12,212,18373,254
2020-12-04,Chicago,Illinois,2020,12,2020-12,56,0,0
2020-12-04,Las Vegas,Nevada,2020,12,2020-12,139,123691,1828
2020-12-04,New York,New York,2020,12,2020-12,218,329406,24323
2020-12-05,Los Angeles,California,2020,12,2020-12,395,439538,7886
2020-12-05,Hawaii,Hawaii,2020,12,2020-12,315,18484,259
2020-12-05,Chicago,Illinois,2020,12,2020-12,67,0,0
2020-12-05,Las Vegas,Nevada,2020,12,2020-12,131,126066,1850
2020-12-05,New York,New York,2020,12,2020-12,235,332633,24346
2020-12-06,Los Angeles,California,2020,12,2020-12,664,449982,7909
2020-12-06,Hawaii,Hawaii,2020,12,2020-12,321,18581,260
2020-12-06,Chicago,Illinois,2020,12,2020-12,174,0,0
2020-12-06,Las Vegas,Nevada,2020,12,2020-12,335,127819,1852
2020-12-06,New York,New York,2020,12,2020-12,460,335768,24365
2020-12-07,Los Angeles,California,2020,12,2020-12,418,458011,7936
2020-12-07,Hawaii,Hawaii,2020,12,2020-12,257,18659,260
2020-12-07,Chicago,Illinois,2020,12,2020-12,81,0,0
2020-12-07,Las Vegas,Nevada,2020,12,2020-12,251,129427,1852
2020-12-07,New York,New York,2020,12,2020-12,272,339610,24387
2020-12-08,Los Angeles,California,2020,12,2020-12,264,466459,8000
2020-12-08,Hawaii,Hawaii,2020,12,2020-12,241,18712,260
2020-12-08,Chicago,Illinois,2020,12,2020-12,49,0,0
2020-12-08,Las Vegas,Nevada,2020,12,2020-12,134,131510,1883
2020-12-08,New York,New York,2020,12,2020-12,191,342755,24416
2020-12-09,Los Angeles,California,2020,12,2020-12,296,475409,8075
2020-12-09,Hawaii,Hawaii,2020,12,2020-12,233,18785,264
2020-12-09,Chicago,Illinois,2020,12,2020-12,42,0,0
2020-12-09,Las Vegas,Nevada,2020,12,2020-12,108,133642,1900
2020-12-09,New York,New York,2020,12,2020-12,180,346834,24411
2020-12-10,Los Angeles,California,2020,12,2020-12,285,488055,8149
2020-12-10,Hawaii,Hawaii,2020,12,2020-12,201,18901,266
2020-12-10,Chicago,Illinois,2020,12,2020-12,56,0,0
2020-12-10,Las Vegas,Nevada,2020,12,2020-12,132,135296,1935
2020-12-10,New York,New York,2020,12,2020-12,174,350283,24421
2020-12-11,Los Angeles,California,2020,12,2020-12,336,501792,8199
2020-12-11,Hawaii,Hawaii,2020,12,2020-12,214,19029,267
2020-12-11,Chicago,Illinois,2020,12,2020-12,59,0,0
2020-12-11,Las Vegas,Nevada,2020,12,2020-12,165,137100,1962
2020-12-11,New York,New York,2020,12,2020-12,210,353596,24450
2020-12-12,Los Angeles,California,2020,12,2020-12,376,513029,8269
2020-12-12,Hawaii,Hawaii,2020,12,2020-12,308,19225,269
2020-12-12,Chicago,Illinois,2020,12,2020-12,68,0,0
2020-12-12,Las Vegas,Nevada,2020,12,2020-12,135,139053,1994
2020-12-12,New York,New York,2020,12,2020-12,261,357489,24467
2020-12-13,Los Angeles,California,2020,12,2020-12,569,525651,8298
2020-12-13,Hawaii,Hawaii,2020,12,2020-12,308,19302,272
2020-12-13,Chicago,Illinois,2020,12,2020-12,182,0,0
2020-12-13,Las Vegas,Nevada,2020,12,2020-12,332,141231,1999
2020-12-13,New York,New York,2020,12,2020-12,454,360700,24501
2020-12-14,Los Angeles,California,2020,12,2020-12,406,532895,8345
2020-12-14,Hawaii,Hawaii,2020,12,2020-12,254,19489,272
2020-12-14,Chicago,Illinois,2020,12,2020-12,99,0,0
2020-12-14,Las Vegas,Nevada,2020,12,2020-12,231,142937,2002
2020-12-14,New York,New York,2020,12,2020-12,282,363669,24526
2020-12-15,Los Angeles,California,2020,12,2020-12,295,543949,8431
2020-12-15,Hawaii,Hawaii,2020,12,2020-12,275,19541,272
2020-12-15,Chicago,Illinois,2020,12,2020-12,70,0,0
2020-12-15,Las Vegas,Nevada,2020,12,2020-12,157,144834,2037
2020-12-15,New York,New York,2020,12,2020-12,208,367198,24561
2020-12-16,Los Angeles,California,2020,12,2020-12,314,566185,8568
2020-12-16,Hawaii,Hawaii,2020,12,2020-12,258,19645,276
2020-12-16,Chicago,Illinois,2020,12,2020-12,58,0,0
2020-12-16,Las Vegas,Nevada,2020,12,2020-12,140,146723,2080
2020-12-16,New York,New York,2020,12,2020-12,189,370109,24578
2020-12-17,Los Angeles,California,2020,12,2020-12,326,580505,8664
2020-12-17,Hawaii,Hawaii,2020,12,2020-12,270,19781,278
2020-12-17,Chicago,Illinois,2020,12,2020-12,67,0,0
2020-12-17,Las Vegas,Nevada,2020,12,2020-12,144,148411,2094
2020-12-17,New York,New York,2020,12,2020-12,192,373320,24613
2020-12-18,Los Angeles,California,2020,12,2020-12,379,596910,8757
2020-12-18,Hawaii,Hawaii,2020,12,2020-12,227,19937,279
2020-12-18,Chicago,Illinois,2020,12,2020-12,90,0,0
2020-12-18,Las Vegas,Nevada,2020,12,2020-12,186,150467,2118
2020-12-18,New York,New York,2020,12,2020-12,227,377728,24652
2020-12-19,Los Angeles,California,2020,12,2020-12,434,610562,8817
2020-12-19,Hawaii,Hawaii,2020,12,2020-12,338,20089,279
2020-12-19,Chicago,Illinois,2020,12,2020-12,97,0,0
2020-12-19,Las Vegas,Nevada,2020,12,2020-12,177,152291,2140
2020-12-19,New York,New York,2020,12,2020-12,288,381067,24677
2020-12-20,Los Angeles,California,2020,12,2020-12,604,623875,8875
2020-12-20,Hawaii,Hawaii,2020,12,2020-12,321,20291,280
2020-12-20,Chicago,Illinois,2020,12,2020-12,184,0,0
2020-12-20,Las Vegas,Nevada,2020,12,2020-12,328,153951,2162
2020-12-20,New York,New York,2020,12,2020-12,478,383808,24697
2020-12-21,Los Angeles,California,2020,12,2020-12,406,635058,8931
2020-12-21,Hawaii,Hawaii,2020,12,2020-12,355,20423,280
2020-12-21,Chicago,Illinois,2020,12,2020-12,111,0,0
2020-12-21,Las Vegas,Nevada,2020,12,2020-12,255,155478,2163
2020-12-21,New York,New York,2020,12,2020-12,307,387595,24735
2020-12-22,Los Angeles,California,2020,12,2020-12,416,647766,9016
2020-12-22,Hawaii,Hawaii,2020,12,2020-12,334,20487,280
2020-12-22,Chicago,Illinois,2020,12,2020-12,98,0,0
2020-12-22,Las Vegas,Nevada,2020,12,2020-12,188,156166,2178
2020-12-22,New York,New York,2020,12,2020-12,232,391634,24768
2020-12-23,Los Angeles,California,2020,12,2020-12,436,664193,9153
2020-12-23,Hawaii,Hawaii,2020,12,2020-12,404,20582,283
2020-12-23,Chicago,Illinois,2020,12,2020-12,99,0,0
2020-12-23,Las Vegas,Nevada,2020,12,2020-12,249,158750,2214
2020-12-23,New York,New York,2020,12,2020-12,285,395810,24790
2020-12-24,Los Angeles,California,2020,12,2020-12,364,677538,9299
2020-12-24,Hawaii,Hawaii,2020,12,2020-12,355,20707,283
2020-12-24,Chicago,Illinois,2020,12,2020-12,74,0,0
2020-12-24,Las Vegas,Nevada,2020,12,2020-12,178,160569,2244
2020-12-24,New York,New York,2020,12,2020-12,213,401251,24842
2020-12-25,Los Angeles,California,2020,12,2020-12,202,677538,9299
2020-12-25,Hawaii,Hawaii,2020,12,2020-12,238,20861,283
2020-12-25,Chicago,Illinois,2020,12,2020-12,52,0,0
2020-12-25,Las Vegas,Nevada,2020,12,2020-12,150,161913,2259
2020-12-25,New York,New York,2020,12,2020-12,178,405857,24889
2020-12-26,Los Angeles,California,2020,12,2020-12,524,706712,9438
2020-12-26,Hawaii,Hawaii,2020,12,2020-12,470,20970,283
2020-12-26,Chicago,Illinois,2020,12,2020-12,124,0,0
2020-12-26,Las Vegas,Nevada,2020,12,2020-12,281,163484,2260
2020-12-26,New York,New York,2020,12,2020-12,332,410048,24931
2020-12-27,Los Angeles,California,2020,12,2020-12,577,720099,9482
2020-12-27,Hawaii,Hawaii,2020,12,2020-12,485,21064,283
2020-12-27,Chicago,Illinois,2020,12,2020-12,187,0,0
2020-12-27,Las Vegas,Nevada,2020,12,2020-12,388,164673,2261
2020-12-27,New York,New York,2020,12,2020-12,447,413472,24973
2020-12-28,Los Angeles,California,2020,12,2020-12,434,733612,9555
2020-12-28,Hawaii,Hawaii,2020,12,2020-12,468,21109,283
2020-12-28,Chicago,Illinois,2020,12,2020-12,142,0,0
2020-12-28,Las Vegas,Nevada,2020,12,2020-12,280,165318,2267
2020-12-28,New York,New York,2020,12,2020-12,334,416922,25008
2020-12-29,Los Angeles,California,2020,12,2020-12,367,746381,9782
2020-12-29,Hawaii,Hawaii,2020,12,2020-12,462,21180,283
2020-12-29,Chicago,Illinois,2020,12,2020-12,100,0,0
2020-12-29,Las Vegas,Nevada,2020,12,2020-12,270,166285,2309
2020-12-29,New York,New York,2020,12,2020-12,254,422074,25055
2020-12-30,Los Angeles,California,2020,12,2020-12,479,756412,10056
2020-12-30,Hawaii,Hawaii,2020,12,2020-12,535,21284,283
2020-12-30,Chicago,Illinois,2020,12,2020-12,111,0,0
2020-12-30,Las Vegas,Nevada,2020,12,2020-12,343,168342,2336
2020-12-30,New York,New York,2020,12,2020-12,292,426279,25099
2020-12-31,Los Angeles,California,2020,12,2020-12,463,770915,10345
2020-12-31,Hawaii,Hawaii,2020,12,2020-12,465,21459,286
2020-12-31,Chicago,Illinois,2020,12,2020-12,108,0,0
2020-12-31,Las Vegas,Nevada,2020,12,2020-12,233,170032,2379
2020-12-31,New York,New York,2020,12,2020-12,267,430863,25144
2021-01-01,Los Angeles,California,2021,01,2021-01,481,790895,10552
2021-01-01,Hawaii,Hawaii,2021,01,2021-01,503,21736,287
2021-01-01,Chicago,Illinois,2021,01,2021-01,149,0,0
2021-01-01,Las Vegas,Nevada,2021,01,2021-01,287,171850,2384
2021-01-01,New York,New York,2021,01,2021-01,361,436692,25186
2021-01-02,Los Angeles,California,2021,01,2021-01,687,806523,10682
2021-01-02,Hawaii,Hawaii,2021,01,2021-01,614,21895,287
2021-01-02,Chicago,Illinois,2021,01,2021-01,251,0,0
2021-01-02,Las Vegas,Nevada,2021,01,2021-01,498,173634,2388
2021-01-02,New York,New York,2021,01,2021-01,587,442695,25211
2021-01-03,Los Angeles,California,2021,01,2021-01,792,818959,10773
2021-01-03,Hawaii,Hawaii,2021,01,2021-01,650,22017,287
2021-01-03,Chicago,Illinois,2021,01,2021-01,236,0,0
2021-01-03,Las Vegas,Nevada,2021,01,2021-01,589,175591,2413
2021-01-03,New York,New York,2021,01,2021-01,599,446899,25244
2021-01-04,Los Angeles,California,2021,01,2021-01,421,827843,10850
2021-01-04,Hawaii,Hawaii,2021,01,2021-01,546,22092,287
2021-01-04,Chicago,Illinois,2021,01,2021-01,115,0,0
2021-01-04,Las Vegas,Nevada,2021,01,2021-01,288,176731,2424
2021-01-04,New York,New York,2021,01,2021-01,349,450658,25284
2021-01-05,Los Angeles,California,2021,01,2021-01,367,840956,11071
2021-01-05,Hawaii,Hawaii,2021,01,2021-01,394,22199,287
2021-01-05,Chicago,Illinois,2021,01,2021-01,85,0,0
2021-01-05,Las Vegas,Nevada,2021,01,2021-01,155,178837,2449
2021-01-05,New York,New York,2021,01,2021-01,214,455997,25309
2021-01-06,Los Angeles,California,2021,01,2021-01,300,852510,11328
2021-01-06,Hawaii,Hawaii,2021,01,2021-01,345,22325,297
2021-01-06,Chicago,Illinois,2021,01,2021-01,69,0,0
2021-01-06,Las Vegas,Nevada,2021,01,2021-01,140,180524,2496
2021-01-06,New York,New York,2021,01,2021-01,217,460988,25362
2021-01-07,Los Angeles,California,2021,01,2021-01,294,871749,11545
2021-01-07,Hawaii,Hawaii,2021,01,2021-01,358,22611,297
2021-01-07,Chicago,Illinois,2021,01,2021-01,64,0,0
2021-01-07,Las Vegas,Nevada,2021,01,2021-01,156,183447,2524
2021-01-07,New York,New York,2021,01,2021-01,192,467327,25416
2021-01-08,Los Angeles,California,2021,01,2021-01,341,889787,11863
2021-01-08,Hawaii,Hawaii,2021,01,2021-01,305,22894,301
2021-01-08,Chicago,Illinois,2021,01,2021-01,83,0,0
2021-01-08,Las Vegas,Nevada,2021,01,2021-01,186,185829,2566
2021-01-08,New York,New York,2021,01,2021-01,243,474339,25453
2021-01-09,Los Angeles,California,2021,01,2021-01,386,906554,12084
2021-01-09,Hawaii,Hawaii,2021,01,2021-01,388,23122,305
2021-01-09,Chicago,Illinois,2021,01,2021-01,78,0,0
2021-01-09,Las Vegas,Nevada,2021,01,2021-01,148,187893,2603
2021-01-09,New York,New York,2021,01,2021-01,254,481279,25505
2021-01-10,Los Angeles,California,2021,01,2021-01,632,920560,12250
2021-01-10,Hawaii,Hawaii,2021,01,2021-01,384,23300,306
2021-01-10,Chicago,Illinois,2021,01,2021-01,176,0,0
2021-01-10,Las Vegas,Nevada,2021,01,2021-01,347,189730,2610
2021-01-10,New York,New York,2021,01,2021-01,439,487551,25562
2021-01-11,Los Angeles,California,2021,01,2021-01,403,933083,12387
2021-01-11,Hawaii,Hawaii,2021,01,2021-01,306,23462,306
2021-01-11,Chicago,Illinois,2021,01,2021-01,110,0,0
2021-01-11,Las Vegas,Nevada,2021,01,2021-01,215,191163,2637
2021-01-11,New York,New York,2021,01,2021-01,279,493306,25635
2021-01-12,Los Angeles,California,2021,01,2021-01,285,944713,12674
2021-01-12,Hawaii,Hawaii,2021,01,2021-01,276,23570,306
2021-01-12,Chicago,Illinois,2021,01,2021-01,58,0,0
2021-01-12,Las Vegas,Nevada,2021,01,2021-01,152,193483,2674
2021-01-12,New York,New York,2021,01,2021-01,189,498877,25698
2021-01-13,Los Angeles,California,2021,01,2021-01,248,958891,12955
2021-01-13,Hawaii,Hawaii,2021,01,2021-01,267,23663,309
2021-01-13,Chicago,Illinois,2021,01,2021-01,48,0,0
2021-01-13,Las Vegas,Nevada,2021,01,2021-01,123,194220,2716
2021-01-13,New York,New York,2021,01,2021-01,198,504826,25741
2021-01-14,Los Angeles,California,2021,01,2021-01,300,975693,13234
2021-01-14,Hawaii,Hawaii,2021,01,2021-01,273,23827,315
2021-01-14,Chicago,Illinois,2021,01,2021-01,65,0,0
2021-01-14,Las Vegas,Nevada,2021,01,2021-01,150,196134,2762
2021-01-14,New York,New York,2021,01,2021-01,223,510711,25834
2021-01-15,Los Angeles,California,2021,01,2021-01,434,990326,13489
2021-01-15,Hawaii,Hawaii,2021,01,2021-01,247,24032,315
2021-01-15,Chicago,Illinois,2021,01,2021-01,99,0,0
2021-01-15,Las Vegas,Nevada,2021,01,2021-01,198,197652,2795
2021-01-15,New York,New York,2021,01,2021-01,247,517963,25909
2021-01-16,Los Angeles,California,2021,01,2021-01,379,1004322,13741
2021-01-16,Hawaii,Hawaii,2021,01,2021-01,325,24188,317
2021-01-16,Chicago,Illinois,2021,01,2021-01,92,0,0
2021-01-16,Las Vegas,Nevada,2021,01,2021-01,178,199260,2852
2021-01-16,New York,New York,2021,01,2021-01,320,524231,25970
2021-01-17,Los Angeles,California,2021,01,2021-01,618,1015063,13848
2021-01-17,Hawaii,Hawaii,2021,01,2021-01,374,24309,319
2021-01-17,Chicago,Illinois,2021,01,2021-01,194,0,0
2021-01-17,Las Vegas,Nevada,2021,01,2021-01,397,200597,2866
2021-01-17,New York,New York,2021,01,2021-01,497,529834,26036
2021-01-18,Los Angeles,California,2021,01,2021-01,583,1024592,13936
2021-01-18,Hawaii,Hawaii,2021,01,2021-01,420,24424,319
2021-01-18,Chicago,Illinois,2021,01,2021-01,177,0,0
2021-01-18,Las Vegas,Nevada,2021,01,2021-01,406,201519,2866
2021-01-18,New York,New York,2021,01,2021-01,416,536287,26104
2021-01-19,Los Angeles,California,2021,01,2021-01,307,1032277,14122
2021-01-19,Hawaii,Hawaii,2021,01,2021-01,297,24483,321
2021-01-19,Chicago,Illinois,2021,01,2021-01,67,0,0
2021-01-19,Las Vegas,Nevada,2021,01,2021-01,173,202471,2873
2021-01-19,New York,New York,2021,01,2021-01,222,541846,26161
2021-01-20,Los Angeles,California,2021,01,2021-01,297,1038495,14384
2021-01-20,Hawaii,Hawaii,2021,01,2021-01,277,24551,322
2021-01-20,Chicago,Illinois,2021,01,2021-01,68,0,0
2021-01-20,Las Vegas,Nevada,2021,01,2021-01,126,203292,2934
2021-01-20,New York,New York,2021,01,2021-01,187,546195,26249
2021-01-21,Los Angeles,California,2021,01,2021-01,266,1046424,14641
2021-01-21,Hawaii,Hawaii,2021,01,2021-01,265,24663,325
2021-01-21,Chicago,Illinois,2021,01,2021-01,59,0,0
2021-01-21,Las Vegas,Nevada,2021,01,2021-01,151,204369,2974
2021-01-21,New York,New York,2021,01,2021-01,189,551415,26331
2021-01-22,Los Angeles,California,2021,01,2021-01,359,1055214,14894
2021-01-22,Hawaii,Hawaii,2021,01,2021-01,270,24823,329
2021-01-22,Chicago,Illinois,2021,01,2021-01,63,0,0
2021-01-22,Las Vegas,Nevada,2021,01,2021-01,178,205926,3017
2021-01-22,New York,New York,2021,01,2021-01,250,558262,26398
2021-01-23,Los Angeles,California,2021,01,2021-01,346,1065309,15162
2021-01-23,Hawaii,Hawaii,2021,01,2021-01,315,24950,333
2021-01-23,Chicago,Illinois,2021,01,2021-01,88,0,0
2021-01-23,Las Vegas,Nevada,2021,01,2021-01,153,207240,3061
2021-01-23,New York,New York,2021,01,2021-01,242,564245,26466
2021-01-24,Los Angeles,California,2021,01,2021-01,641,1073533,15260
2021-01-24,Hawaii,Hawaii,2021,01,2021-01,371,25093,339
2021-01-24,Chicago,Illinois,2021,01,2021-01,205,0,0
2021-01-24,Las Vegas,Nevada,2021,01,2021-01,414,208147,3066
2021-01-24,New York,New York,2021,01,2021-01,489,569668,26558
2021-01-25,Los Angeles,California,2021,01,2021-01,367,1079818,15303
2021-01-25,Hawaii,Hawaii,2021,01,2021-01,321,25209,339
2021-01-25,Chicago,Illinois,2021,01,2021-01,108,0,0
2021-01-25,Las Vegas,Nevada,2021,01,2021-01,258,208929,3068
2021-01-25,New York,New York,2021,01,2021-01,275,575332,26648
2021-01-26,Los Angeles,California,2021,01,2021-01,247,1085466,15592
2021-01-26,Hawaii,Hawaii,2021,01,2021-01,228,25272,398
2021-01-26,Chicago,Illinois,2021,01,2021-01,48,0,0
2021-01-26,Las Vegas,Nevada,2021,01,2021-01,150,209726,3124
2021-01-26,New York,New York,2021,01,2021-01,171,580389,26720
2021-01-27,Los Angeles,California,2021,01,2021-01,274,1092134,15897
2021-01-27,Hawaii,Hawaii,2021,01,2021-01,244,25366,401
2021-01-27,Chicago,Illinois,2021,01,2021-01,39,0,0
2021-01-27,Las Vegas,Nevada,2021,01,2021-01,126,210581,3164
2021-01-27,New York,New York,2021,01,2021-01,200,584673,26763
2021-01-28,Los Angeles,California,2021,01,2021-01,277,1098363,16107
2021-01-28,Hawaii,Hawaii,2021,01,2021-01,243,25460,403
2021-01-28,Chicago,Illinois,2021,01,2021-01,54,0,0
2021-01-28,Las Vegas,Nevada,2021,01,2021-01,137,211453,3207
2021-01-28,New York,New York,2021,01,2021-01,208,591160,26856
2021-01-29,Los Angeles,California,2021,01,2021-01,361,1104843,16332
2021-01-29,Hawaii,Hawaii,2021,01,2021-01,229,25599,404
2021-01-29,Chicago,Illinois,2021,01,2021-01,76,0,0
2021-01-29,Las Vegas,Nevada,2021,01,2021-01,175,212575,3234
2021-01-29,New York,New York,2021,01,2021-01,249,597312,26953
2021-01-30,Los Angeles,California,2021,01,2021-01,365,1111543,16647
2021-01-30,Hawaii,Hawaii,2021,01,2021-01,373,25708,404
2021-01-30,Chicago,Illinois,2021,01,2021-01,82,0,0
2021-01-30,Las Vegas,Nevada,2021,01,2021-01,159,213384,3274
2021-01-30,New York,New York,2021,01,2021-01,314,603428,27042
2021-01-31,Los Angeles,California,2021,01,2021-01,874,1117346,16770
2021-01-31,Hawaii,Hawaii,2021,01,2021-01,441,25786,407
2021-01-31,Chicago,Illinois,2021,01,2021-01,230,0,0
2021-01-31,Las Vegas,Nevada,2021,01,2021-01,479,214108,3276
2021-01-31,New York,New York,2021,01,2021-01,718,608862,27138
2021-02-01,Los Angeles,California,2021,02,2021-02,471,1121349,16854
2021-02-01,Hawaii,Hawaii,2021,02,2021-02,344,25870,407
2021-02-01,Chicago,Illinois,2021,02,2021-02,106,0,0
2021-02-01,Las Vegas,Nevada,2021,02,2021-02,290,214780,3277
2021-02-01,New York,New York,2021,02,2021-02,317,613480,27226
2021-02-02,Los Angeles,California,2021,02,2021-02,290,1125034,17057
2021-02-02,Hawaii,Hawaii,2021,02,2021-02,270,25932,407
2021-02-02,Chicago,Illinois,2021,02,2021-02,61,0,0
2021-02-02,Las Vegas,Nevada,2021,02,2021-02,143,215469,3313
2021-02-02,New York,New York,2021,02,2021-02,191,617406,27298
2021-02-03,Los Angeles,California,2021,02,2021-02,283,1129957,17308
2021-02-03,Hawaii,Hawaii,2021,02,2021-02,242,26000,411
2021-02-03,Chicago,Illinois,2021,02,2021-02,49,0,0
2021-02-03,Las Vegas,Nevada,2021,02,2021-02,144,216121,3351
2021-02-03,New York,New York,2021,02,2021-02,181,621218,27354
2021-02-04,Los Angeles,California,2021,02,2021-02,292,1134820,17539
2021-02-04,Hawaii,Hawaii,2021,02,2021-02,292,26101,413
2021-02-04,Chicago,Illinois,2021,02,2021-02,46,0,0
2021-02-04,Las Vegas,Nevada,2021,02,2021-02,154,216817,3398
2021-02-04,New York,New York,2021,02,2021-02,183,623713,27428
2021-02-05,Los Angeles,California,2021,02,2021-02,370,1139256,17764
2021-02-05,Hawaii,Hawaii,2021,02,2021-02,252,26221,413
2021-02-05,Chicago,Illinois,2021,02,2021-02,65,0,0
2021-02-05,Las Vegas,Nevada,2021,02,2021-02,205,217521,3430
2021-02-05,New York,New York,2021,02,2021-02,229,626716,27506
2021-02-06,Los Angeles,California,2021,02,2021-02,377,1143917,17955
2021-02-06,Hawaii,Hawaii,2021,02,2021-02,357,26325,413
2021-02-06,Chicago,Illinois,2021,02,2021-02,72,0,0
2021-02-06,Las Vegas,Nevada,2021,02,2021-02,143,218178,3453
2021-02-06,New York,New York,2021,02,2021-02,264,632306,27609
2021-02-07,Los Angeles,California,2021,02,2021-02,707,1146951,18044
2021-02-07,Hawaii,Hawaii,2021,02,2021-02,386,26398,415
2021-02-07,Chicago,Illinois,2021,02,2021-02,206,0,0
2021-02-07,Las Vegas,Nevada,2021,02,2021-02,481,218739,3473
2021-02-07,New York,New York,2021,02,2021-02,445,637486,27705
2021-02-08,Los Angeles,California,2021,02,2021-02,464,1149565,18135
2021-02-08,Hawaii,Hawaii,2021,02,2021-02,363,26428,415
2021-02-08,Chicago,Illinois,2021,02,2021-02,118,0,0
2021-02-08,Las Vegas,Nevada,2021,02,2021-02,406,219183,3474
2021-02-08,New York,New York,2021,02,2021-02,283,642557,27768
2021-02-09,Los Angeles,California,2021,02,2021-02,286,1152740,18360
2021-02-09,Hawaii,Hawaii,2021,02,2021-02,302,26456,415
2021-02-09,Chicago,Illinois,2021,02,2021-02,65,0,0
2021-02-09,Las Vegas,Nevada,2021,02,2021-02,190,219602,3509
2021-02-09,New York,New York,2021,02,2021-02,181,647322,27856
2021-02-10,Los Angeles,California,2021,02,2021-02,300,1155821,18500
2021-02-10,Hawaii,Hawaii,2021,02,2021-02,344,26507,420
2021-02-10,Chicago,Illinois,2021,02,2021-02,54,0,0
2021-02-10,Las Vegas,Nevada,2021,02,2021-02,155,220204,3525
2021-02-10,New York,New York,2021,02,2021-02,172,650123,27949
2021-02-11,Los Angeles,California,2021,02,2021-02,309,1159135,18658
2021-02-11,Hawaii,Hawaii,2021,02,2021-02,286,26591,421
2021-02-11,Chicago,Illinois,2021,02,2021-02,54,0,0
2021-02-11,Las Vegas,Nevada,2021,02,2021-02,206,220710,3577
2021-02-11,New York,New York,2021,02,2021-02,179,655228,28021
2021-02-12,Los Angeles,California,2021,02,2021-02,491,1162294,18789
2021-02-12,Hawaii,Hawaii,2021,02,2021-02,332,26672,422
2021-02-12,Chicago,Illinois,2021,02,2021-02,63,0,0
2021-02-12,Las Vegas,Nevada,2021,02,2021-02,237,221215,3600
2021-02-12,New York,New York,2021,02,2021-02,244,659734,28094
2021-02-13,Los Angeles,California,2021,02,2021-02,472,1165294,18984
2021-02-13,Hawaii,Hawaii,2021,02,2021-02,402,26729,422
2021-02-13,Chicago,Illinois,2021,02,2021-02,78,0,0
2021-02-13,Las Vegas,Nevada,2021,02,2021-02,215,221949,3625
2021-02-13,New York,New York,2021,02,2021-02,340,664307,28193
2021-02-14,Los Angeles,California,2021,02,2021-02,806,1167074,19066
2021-02-14,Hawaii,Hawaii,2021,02,2021-02,392,26772,423
2021-02-14,Chicago,Illinois,2021,02,2021-02,274,0,0
2021-02-14,Las Vegas,Nevada,2021,02,2021-02,495,222429,3639
2021-02-14,New York,New York,2021,02,2021-02,581,668443,28270
2021-02-15,Los Angeles,California,2021,02,2021-02,1179,1168904,19095
2021-02-15,Hawaii,Hawaii,2021,02,2021-02,703,26803,423
2021-02-15,Chicago,Illinois,2021,02,2021-02,338,0,0
2021-02-15,Las Vegas,Nevada,2021,02,2021-02,686,222670,3650
2021-02-15,New York,New York,2021,02,2021-02,810,672071,28341
